Year,Key,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe
2005,Total,22.29526901,100,,,100,29.59622383,92.2,96.87638855,99.8,100,100,100,99.28987885,100,100,44.23,99.99047852,100,100,83.57556152,26.29910088,100,59.80811164,68.288209,100,38.23953629,97.093513,97.54009247,100,100,11.33857822,3.207317073,67,20.5,47.34048462,100,100,7.560374737,4.955507278,100,97.89350891,98.2481308,96.8,51.21978378,6,33.8,99.053051,58.9,100,96.85093689,100,100,100,100,56.31701279,87.57765198,90.141224,95.83265,99.4,87.525839,,34.5957222,100,34.28542328,14,100,82.11653137,100,100,100,81.6,30.4562675,97.93505412,100,41.25,100,100,100,87.81729126,100,78.46495819,20.2,,77.5,34.67699432,68.903309,100,100,100,67.09343719,85.42111206,98.58142853,,100,100,100,100,88.14806366,100,99.19959259,100,24.67642593,69.67640546,,100,100,100,99.44230769,57.2,100,99.60372925,9.742781639,,90.29798889,100,100,100,100,15.26551056,6.762401581,,91.03765106,18.3155632,100,75.9447403,18.2,99.13913727,98.932728,55.48000717,98.6,100,86.2,99.83022071,78.49519348,12.0091486,47.40808105,39.85776901,99.29328918,46.73062515,100,100,100,73.821815,7.1,47.00510788,100,99.96778107,100,100,70.63711548,98.91650733,84.48058319,19.05178452,94.686886,77.173645,79.98873138,100,100,100,100,100,100,4.8,91.50899506,100,55.94379807,100,47.1,99.69072165,95.69924927,11.33248552,100,100,100,100,19.35866356,13.06084442,80.8,,100,78.20048523,96.4331131,91.85334015,100,86.34104919,33.42964554,95.02353668,100,100,92.13100433,99.3,13.66328144,93.01157379,34.14598846,26.68261147,89.18460846,97.59896088,99.3,,99.70454407,96.10923767,95.68959045,8.9,99.8855617,100,100,100,98.20329285,99.7370224,31.18603134,98.93270111,96.1,100,99.89,54.98731232,22.64341354,35.57295227
2006,Total,28.09996223,100,,,100,30.64655495,100,97.13230133,99.23873901,100,100,100,99.5,100,100,50.52510246,100,100,100,90.98853086,27.9,100,59.74679565,76.211281,99.38727699,40.40270996,97.594314,97.67680359,100,100,11.76162434,2.66,69.12872314,31.83140182,49,100,100,7.805169325,5.279097557,100,99.368108,98.48129272,95.85785675,53.48482132,10.35978127,34.91806793,99.147523,60.17105263,100,96.98313141,99.99783325,100,100,100,55.5,88.86898041,90.118148,96.315259,99.04,89.201467,,35.64373016,100,35.2,29.88457489,100,83.36753082,100,100,100,80.66454315,37.93951416,100,100,55.09345008,100,100,100,88.16397095,100,83.730998,22.76914978,14.5361991,73.38258786,33.9,71.266448,100,100,100,67.9,90.62,98.4,97.62211156,100,100,100,100,88.87075806,100,100,99.76654765,26.55305481,68.8,,100,100,100,98.89,57.0410587,100,99.38381709,9.7,,88.56781006,100,100,100,100,15.64221954,3.653227333,,91.89161682,16.6,100,77.40052032,27.0186367,99.08678436,99.11416,57.22162247,100,100,77.08104706,100,96.5,13.16286087,48.49352264,40.80005264,99.25404358,51.2,100,100,100,76.03946686,9.3,47.78861618,99,99.92762756,100,99.9992218,70.6644516,98.40227509,85.21173096,12.4,96.749045,80.157275,80.18,100,100,100,100,100,100,11.07782459,96.37172973,100,57.02159882,100,49.9,100,99,12.33391953,100,99.99783325,100,100,14.4,15.23378582,80.7,,100,82.05,96.71600342,92.3230896,99.99783325,87.61078644,33.83626556,91.01983989,100,100,99.5057574,98.6686554,14.55442524,99.14620148,37.53243256,27.9,92.3,100,99.4,,99.8413328,96.41308594,95.96218872,9,100,100,100,100,98.505426,99.4900961,26.44,99.3,96,100,99.7,55.80033463,23.29265022,37.2
2007,Total,33.9016037,100,,,100,37.5,100,97.38516998,99.23002625,100,100,100,99.56891632,100,100,46.5,100,100,100,85.20799255,28.13915253,100,71.8,80.156567,99.7,42.56283188,98.125382,97.81046295,100,100,12.18161964,4.775167942,71.07081604,35.08600998,48.2,100,100,8.40559864,5.599637032,100,98.22052002,98.71140289,96.06945801,55.7468071,15.2,35.86069107,99.217998,55.41978073,100,97.11227417,99.98529816,100,100,100,56.23532486,90.15726471,96.876342,96.812618,98.5062561,91.109558,,36.68868637,100,39.84580612,,100,88.9,100,100,100,81.34632111,39.53058243,100,100,56.97537231,100,100,100,88.50760651,100,80.76786804,23.95799637,7.998231411,78.56044006,35.61966324,73.548187,100,100,100,70.13076019,91.1,98.7598114,98.1,100,100,100,100,89.59040833,100,98.8,100,28.42663383,67.47807312,,100,100,100,99.54,54.96,100,99.9,13.9248991,3,86.83457947,100,100,100,100,16.01587868,7.520929813,,92.74253845,21.73500252,100,72.3,33.04054054,99.0313797,98.11062622,58.960186,100,100,78.13251495,100,82.00601196,12.4,49.57591248,43.7,99.8,53.7927475,100,100,100,76.55521393,11.37294674,50.13091943,100,100,100,100,70.68873596,98.45510101,85.93982697,23.18779182,96.452771,81.988131,82.06024933,100,100,100,100,100,100,12.15398788,92.91345215,100,58.09634781,100,48.4100647,100,96.30476379,13.07405567,100,99.98529816,100,100,12.9,16.17985535,82,,100,80,96.99584961,92.78979492,99.98529816,88.79,34.23961639,94.78339386,100,100,91.56737518,98.65396881,15.44251728,94.23646545,36.6,30.14684677,90.56422424,100,99.4,,99.641922,96.71389008,96.7,14.90582466,99.8,100,100,100,98.692636,99.73902893,33.62462006,98.93862152,93.24891663,100,97.63,57.24646759,18.5,36.1982193
2008,Total,42.4,100,99.3,,100,38.49,100,97.64122009,99.22450256,100,100,100,99.7101059,100,100,54.33111954,100,100,100,86.02586365,29.0608387,100,67.56508636,84.674991,100,44.5,98.526625,97.94730377,100,100,12.60480118,4.8,73.01609802,26.4,50.55054855,100,100,7.48,5.923361301,100,98.38568878,98.94470215,96.806763,58.01197815,11.59572029,36.80649567,99.263937,60.3,100,97.24460602,99.9539032,100,100,100,56.19614029,90.9,97.576197,97.206576,99.8,91.000227,,37.73682404,100,42.62765884,31.60352707,100,86.16,100,100,100,82.03128815,41.12483215,100,100,60.5,100,100,100,90,100,81.92097473,25.15003014,9.323233604,79.12129974,36.092659,76.396899,100,100,100,71.6510849,92.73,98.85066223,97.96062469,100,100,100,100,92,100,100,100,30.30339813,69.90923309,,100,100,100,99.51,66,100,99.9,16.01761818,1.300314069,85.10453796,100,100,100,100,16.39272118,7.901853561,,93.59664154,23.44638062,100,80.30916595,30,98.97916412,98.914037,60.701931,100,100,79.18717194,100,83.76307678,13.57122385,50.66148758,42.68170547,99.17263794,57.32546997,100,100,100,77.07414246,11.85340118,50.3,99.2,100,100,100,70.71620178,98.51111603,86.67110443,25.25745583,96.677896,84.678343,83.3,100,100,100,100,100,100,6,98.1,100,59.17428207,100,49.99962616,100,96.60917664,12.1,100,99.9539032,100,100,28.14903069,17.7410202,81.9,,100,82.88735199,97.27887726,93.25967407,99.9539032,90.14733887,34.64601135,94.66497803,100,100,91.28721619,98.64247894,11.5,94.85056305,44.30240631,31.88062286,91.25569153,100,99.4,,99.61226654,97.01787567,96.50447845,15.9686451,100,100,100,100,98.784355,99.74168396,36.51159668,98.9432373,94.00527954,100,99.02255249,58.37770462,24.58820534,36.51251221
2009,Total,45.52068329,100,98.81757355,,100,33.80418396,98.47905731,97.90668488,99.22839355,100,100,100,99.86070251,100,100,57.07246017,100,100,100,86.85315704,29.99194527,100,71.48524475,86.765597,100,43.36,98.856938,98.09357452,100,100,12.63,5.40973711,74.97080231,41.61101913,51.63109589,100,100,9.263563156,6.256507397,100,99.593662,99.18741608,96.057229,60.2865715,12.22470379,37.1,99.409804,57.31427383,100,97.38635254,99.90898132,100,100,100,56.16637802,92.7496109,97.85776,96.470862,98.86990356,91.08402,,38.79438782,100,38.6,32.47401428,100,87.12715149,100,100,100,82.72566986,42.728508,100,100,60.99259567,100,100,100,89.21065521,100,83.08351135,26.3514843,4.7,77.6,36.57507706,78.269685,100,100,100,75,93.55,99.71,98.09731293,100,100,100,100,91.04549408,100,99.4,100,23,64.19,26,100,100,100,99.5,67.34804535,100,99.80111694,17,1.9,83.38391876,100,100,100,100,17.4,8.292198181,99.3,99.9,24.03089583,100,81.77450562,31.10423851,98.93636322,98.409729,62.45310211,100,100,80.25125122,100,85.5295639,15,51.75648499,44.1,99.14295197,60.86761093,100,100,100,77.916313,12.34327698,50.14577866,99.2,100,100,100,70.7530899,98.57655334,87.41181183,17.2,96.891335,86.42432,84.3,100,100,100,100,100,100,14.32210445,97.9,100,56.9,100,53.5,100,96.92301941,14.5701189,100,99.90898132,100,100,21.2,19.31160545,82.6,3,100,87.09,97.57132721,93.73898315,99.90898132,91.42662811,29,94.55599213,100,100,91.01648712,99,11.2,98.96,47.69840622,33.62382126,91.95658875,99,99.5,,99.59204102,100,96.78664398,10,100,100,100,100,99.1,99.75376892,33.29111519,98.95727539,96.1,100,97.76,59.51836014,25.24699783,43.36908187
2010,Total,42.7,100,98.82183838,,100,34.87972641,98.60040283,98.82,99.8,93.35629215,100,100,99.94705963,100,100,55.26,100,100,100,89.91722437,34.2,100,73.28291087,88.31281281,100,51.78107071,99.35217285,99.05440521,100,100,13.1,5.3,81.1,31.1,52.72730255,100,100,9.8,6.4,100,99.64228821,99.7,96.788995,70.18231201,12.86934471,39.96152115,98.995734,58.28188705,100,97.54376221,100,100,100,100,56.15227127,94.06615448,98.145414,97.462142,99.44637299,91.580238,,39.86760712,100,45.55233761,33.36016083,100,89.1906662,100,100,100,89.48566437,47.41400146,100,100,64.2,100,100,100,89.58255005,100,84.26170349,27.56859589,6,82.98226166,37.07315063,80.984668,100,100,100,76.3,94.15,99.64732361,98.25507355,100,100,100,100,92.2,100,100,100,19.2,63.16773671,29.29593086,100,99,100,99,70.11830139,100,99.87401581,17,5.171546459,81.67895508,100,100,100,100,12.3,8.7,99.27632141,99.41575623,26.90363884,100,89.24352264,33.92690277,99.58998108,99.236696,64.53152025,100,100,78.50208044,100,92.59702301,18.83759689,48.8,44.60103989,99.12892151,68.6,100,100,100,78.14650726,13.3953104,48,100,100,100,100,70.80564117,98.65763855,86.85,19.5,97.43086,88.123061,85.39570618,100,100,100,100,100,100,9.7,96.37813568,100,61.36465073,100,56.5,99.718398,97,11.46217307,100,100,100,100,34.20810318,20.89785004,82.9,1.5,100,85.3,99.94722748,94.2,100,92.72158051,38.09628296,91.19751586,100,100,92.7,98.65398407,14.8,99.7,38,30.79174368,92.67313385,100,99.5,100,100,100,97.0844574,12.1,100,100,100,100,99.3,99.7815094,44.1,99.09267426,97.43,100,99.9,60.67467499,22,40.45818329
2011,Total,43.22201891,100,98.84799194,,100,34.6,94.55201403,99.0802002,99.60435486,100,100,100,99.9,100,100,59.6,100,100,100,91.68173599,36.9,100,81.68799591,88.335943,99.70578055,53.24,99.328691,99.1738205,100,100,14.89940453,6.106936455,79.46784973,48.19865799,53.7,100,100,10.3107233,8.98,100,99.588193,99.85722351,96.6936,69.60940552,13.53587914,40.80084991,99.232348,55.8,100,97.72306824,100,100,100,100,56.16006088,95.40458679,97.898872,96.872699,99.48725128,92.574686,66.1,40.96271896,100,51.05468369,23,100,90.10233307,100,100,100,88.87747955,48.81459427,100,100,64.06256,100,100,100,88.8,100,84.026414,28.80760193,13.37971306,83.99753571,37.59311676,82.195298,100,100,100,67.6,94.83,99.69103241,98,100,100,100,100,91.1,100,99.71602631,99.79746835,36.01516342,77.28418732,31.45312309,100,100,100,98.32,70,100,99.68401095,22.37724686,4.1,79.99588013,100,100,100,100,14.3,7.6,99.53179169,99.48480225,28.66198921,100,89.91960679,35.13134003,99.6,99.06409454,66.68044281,100,100,72.05707491,99,93.38168335,20.2,53.99968338,42.3,99,67.26,100,100,100,78.71240997,14.3,55.9,99.7261638,100,100,100,70.88008118,98.76062775,88.94641876,31.54792023,98.23656,89.707491,87.2,100,100,100,100,100,100,10.8,96.6685747,100,62.48955536,100,56.5,100,98.07936859,14.2,100,100,100,100,38.22459793,22.50598717,83.6,2.689738274,100,87.76,100,94.75908661,100,94.03842163,39.85937881,94.39122009,100,100,91.59918213,98.68946075,14.2,99.35928345,54.54361725,39.7,92.17545611,100,99.5,100,99.88415527,100,97.40416718,14.6,100,100,100,100,99.17,99.83113861,41.92195511,98.84,99,100,99.7,61.88527298,26.61779022,36.9
2012,Total,69.1,99.9,98.76466047,,100,37.10102463,100,99.22885895,99.61703491,100,100,100,100,100,100,65.41366577,100,100,100,90.98912048,38.4,100,91.5,90.387375,100,55.87431335,99.519494,99.27532959,100,100,15.16293812,6.5,80.95207977,51.52984238,54.98992157,100,100,10.89428234,7.859260082,100,100,99.96487427,97.032176,69.3,15.4,41.6,99.503298,55.8,100,97.92878723,100,100,100,100,54.6,96.76944733,97.86705,97.194929,99.7,93.680571,65.66336823,42.0842514,100,54.21104813,35.20266342,100,91.02597809,100,100,100,89.3,50.1972847,100,100,56.51,100,100,100,90.39653778,100,86.68829346,26.2,14.7781086,84.99491119,37.9,83.607727,100,100,100,79.9,96,99.71684265,99.3,100,100,100,100,93.1,100,99.5,100,37.96532059,79.78873444,33.63673401,100,99.75,100,99.8,76.36662775,100,99.98432922,20.56,9.128644943,78.3392334,100,100,100,100,18.7,7.4,99.8,99.53594971,25.6,100,90.54963684,36.31787491,99.49635315,99.111637,68.60435486,100,100,83.56066895,100,94.14844513,21.23671913,55.15865326,46.60624313,99.17106628,74.73197174,100,100,100,79.54708099,14.4,53.15390015,100,100,100,100,70.98094177,97.63042631,89.75109863,33.69097519,97.835616,91.099508,87.08,100,100,100,100,100,100,17.5,96.82684326,100,57.9,100,56.5,100,98.32720947,16.94552612,100,100,100,100,42.22318649,24.14054489,85.3,3.137244701,100,87,100,95.34342258,100,95.38168335,41.60363388,94.34619904,100,100,90.84231567,99.1,15.3,99.10862355,58.00358963,38.97059631,92.8,100,99.5,100,99.89390564,93.1,97.6717774,20.37479401,99.86749117,100,100,100,99.6,99.90933228,43.77164078,99.20826721,97.89,100,99.7525177,52.41,27.34055328,44
2013,Total,68.98294067,100,98.97725677,,100,38.24899292,100,99.35622406,99.42,100,100,100,100,100,100,61.5,100,100,100,91.16732788,34.65625,100,87.37114716,89.505686,99.5,57.89068604,99.575151,99.35554504,100,100,15.40517426,6.9,82.99486542,54.88513947,56.15855408,100,100,11.45654297,8.115847588,100,99.6,99.99700928,97.779418,69.59020996,14.94590092,42.42240524,99.563517,61.32735825,100,98.15862274,100,100,100,100,56.25259018,98.15841675,98.385853,98.034674,99.82130432,95.043105,65.75577545,43.22989655,100,57.46309662,36.16123581,100,91.75,100,100,100,86.4,51.5,100,100,70.7,100,100,100,90.84085846,100,87.93890381,31.36256409,16.20061493,85.97098541,38.71000671,87.184881,100,100,100,80.73804474,96.46425831,99.83,98.84931946,100,100,100,100,93.9,100,99.76028442,100,39.93959045,82.31739807,35.84445572,100,99.75,100,98.93,79.51023865,100,99.99804688,26.73358154,9.8,76.70668793,100,100,100,100,12.9,9,99.92416382,99.5657959,32.25564575,100,91.1724472,37.48311234,99.41928864,99.23202515,70.50697327,100,100,81.2,99.7,97.2,22.40603065,56.34173203,47.4,99.22946167,77.60891724,100,100,100,80.75727081,15.16402817,55.6,100,100,100,100,71.10591888,99.04354858,89.1,35.85814667,99.015884,92.135365,87.5,100,100,100,100,100,100,15.2,97.3891449,100,64.81632233,100,57,99.92,98,13.5,100,100,100,100,44.7,25.79921341,85.2,3.6088624,100,90.2,100,95.86147308,100,96.74906158,43.32481003,94.32529449,100,100,90.13881683,98.83737183,16.4,99.42706299,61.4876709,40.80187988,94.96540833,100,99.7,100,99.88236237,100,98.12054443,13.9,100,100,100,100,99.611808,99.96624756,31.7,99.23580933,98.53603363,100,99.73147583,75.6,28.08742714,38.3363533
2014,Total,89.5,99.95,99.07403564,,100,32,100,100,99.71,100,100,100,100,100,100,62.4,100,100,100,91.37887573,34.1,100,91.39948273,90.038729,100,59.94039536,99.650247,99.46909332,100,100,19.2,7,85.05774689,56.1,56.8,100,100,12.05214119,8.405773163,100,100,100,97.790938,71.97298431,13.5,43.255867,99.359291,61.9,100,98.40854645,100,100,100,100,56.6339035,99.56747437,98.470979,98.976067,99.8,95.125416,65.86827087,44.3956337,100,65,27.2,100,93.74333954,100,100,100,86.98995209,52.95340729,100,100,78.3,100,100,100,91.30526733,100,85.494371,32.67219543,17.2,86.9,39.4816246,88.653773,100,100,100,83.58521271,97.01,100,99.09417725,100,100,100,100,93.3,100,99.88537598,100,36,84.86615753,38.07227325,100,99.68,100,99.8,83.17922974,100,100,27.8,9.4,75.09424591,100,100,100,100,19.02375221,11.9,99.98835754,100,34.08462143,100,91.82859039,38.8,99.37555695,99.172928,72.44293213,100,100,85.88508606,97.7,91.6,24.8,52,48.70618057,99.30794525,84.9,100,100,100,81.853073,15.76677132,54.42453384,100,100,100,100,71.25098419,99.8103,91.42875671,39.45996475,99.000716,92.919989,89.69213867,100,100,100,100,100,100,19.8,97.9,100,68.6,100,61,99.66079793,100,18.6472683,100,100,100,100,50.21110916,27.47797585,86,4.100572586,100,92.63770294,100,96.44895172,100,98.13652802,44.9,94.32447815,100,100,89.97625732,98.94347382,23.5,99.48364258,73.47,45.7,95.7744751,100,99.8,100,99.93029022,100,98.51087189,20.4,100,100,100,100,99.657085,99.99420166,49.07717133,100,99.2,100,99.9,66.1,27.9,32.3
2015,Total,71.5,99.98,99.18688965,,100,42,100,99.81168365,100,100,100,100,100,100,100,74.44007874,100,100,100,91.8,29.62,100,95.44389343,91.522822,99.7,62.13,99.710902,100,100,100,16.07070351,8.403089523,87.13669586,68.84770203,58.55207825,100,100,12.74572849,7.7,100,99.714844,100,98.186898,74.37182617,16.43629265,44.18732071,99.409804,62.6,100,98.67454529,100,100,100,100,57.66145325,99.77677155,98.560364,98.825883,99.3,95.4,65.99684906,45.57744598,100,64.1318512,29,100,95.12813568,100,100,100,87.32967377,54.44612503,100,100,74.17105103,100,100,100,92.20235443,100,90.49639893,33.9978981,20.14110756,88.08779907,40.75870895,89.98171,100,100,100,88,97.53736744,99.96,99.35511017,100,100,100,100,94.9,100,99.96422577,100,41.6,90.55818141,40.31616211,100,99.86,100,98.69,89.7,100,100,31.78407669,15.52771091,73.4978714,100,100,100,100,20.5437088,10.8,100,99.79016113,37.6,100,92.5827179,39.5,99.4298172,99,74.47687531,100,100,88.05883789,100,97.3,24,60.5,51.6,99,83.52746582,100,100,100,83.34231567,16.6,52.5,100,100,100,100,71.41212463,99.40684509,92.2937088,44.36001587,99.331532,93.852179,89.08,100,100,100,100,100,95.5,22.8,99.04818726,100,67.26376343,100,60.5,99.9,100,19.52425957,100,100,100,100,55.1,29.17281151,85.3,4.60835743,100,94.3347702,100,97.05250549,100,99.54006958,46.92499542,95.00204468,100,100,89.82977295,98,26.34278107,99.6,67.28153394,44.74192047,100,100,99.9,100,100,100,98.9172821,18.5,100,100,100,100,99.70948,100,52.2941246,100,99.80340576,100,99.9,67.39666748,31.1,33.7
2016,Total,97.7,99.89,99.40287018,,100,41.79737854,100,99.95601654,99.8,100,100,100,100,100,100,75.92,100,100,100,93.21820831,37.08368683,100,99.50035858,91.8,100,64.29515076,99.7,100,100,100,16.6396122,9.251799583,89.22769928,76.62667847,59.76893234,100,100,13.49867058,9.240955353,100,100,100,98.4,76.78272247,17.20158195,45.1781311,99.5,64.3,100,98.95259857,100,100,100,100,58.74835587,99.97296906,98.9,98.7,100,96,66.13747406,46.77131271,100,63.43,42.9,100,96.5249939,100,100,100,88.16036987,55.99819565,100,100,79.3,100,100,100,93.19223785,100,91.79523468,33.5,23.04921532,89.25455475,40.4,91.6,100,100,100,89.53488159,97.62,99.95,99.65268707,100,100,100,100,96.7452774,100,99.99480438,100,53.1,93.63700867,42.57210541,100,99.8,100,99.71,90.77253723,100,100,35.18151093,17.7,71.91355133,100,100,100,100,22.9,11,100,100,38.86705399,100,93.39620972,41.33416367,99.54343414,99.5,76.57017517,100,100,91.00872803,100,97.8,26.2693119,55.6,49.7,99.65935516,90.7,100,100,100,84.74318695,17.22759056,59.3,100,100,100,100,71.58531952,100,93.17071533,49.4,98.4,94.2,92.04637146,100,100,100,100,99.1,100,29.37,99.89779663,100,69.42658234,99.9,64.5,100,100,20.3,100,100,100,100,58.48770142,30.87970161,84.2,5.128197193,100,97.5,100,97.67999268,100,99.76855469,48.83090973,95.90665436,100,100,89.69534302,99.19988251,32.8,99.85212708,76.5,46.84999847,97.02,100,100,100,99.99401093,100,99.33574677,26.7,100,100,100,100,99.7,100,57.82,99.4,99.2,100,100,68.9187088,35.17316437,39.67622757
2017,Total,97.7,99.89,99.61513519,,100,43.0016098,100,100,99.7,100,100,100,100,100,100,88,100,100,100,94.18984222,34.5,100,97.7,91.8,100,67.4,99.8,100,100,100,17.21655655,9.3,91.32674408,89.07,60.99382401,100,100,14.16905403,10.9,100,99.7,100,98.5,79.20166016,18.0063858,46.12187958,99.6,65.6,100,99.23869324,100,100,100,100,60.2,100,100,99.2,100,96.8,66.28614044,47.9732132,100,73.5,44.3,100,96,100,100,100,86.27,56.2,100,100,79,100,100,100,94.09955597,100,93.3,35.4,26,90.33874512,43.34903336,86.5,100,100,100,92.45683289,98.14,99.94,99.83660889,100,100,100,100,97.62187195,100,100,100,56.09143066,98.6,44.83608627,100,99.8,100,100,93.6,100,100,33.7,24.2,70.33727264,100,100,100,100,24.1,12.7,100,99.8,34.78,100,94.21553802,42.9,99.61,100,78.58091736,99.98,100,93.87606049,100,100,24.3,69.8148366,52.5,99.88204956,89.92308044,100,100,100,86.06150055,17.90511894,54.4,100,100,100,100,70.79,100,93.7,54.4,99.3,94.8,93,100,100,100,100,100,100,34.1,96.8,100,74.27,99.93,61.7,100,100,23.4,100,100,100,100,62.9,32.5946312,84.4,4.2,100,97.5,100,98.29696655,100,99.97125244,50.65546417,96.72870636,100,100,89.56895447,99.3,32.41840363,99.9,83.23754883,48,98.33101654,100,100,100,100,100,99.76225281,32.72455978,100,100,100,100,99.8,100,62.8,99.2,100,100,99.7,79.2,40.3,40.14428329
2018,Total,98.71562195,100,99.641922,,100,45.29,99.99972534,100,99.9,100,100,100,100,100,100,91.8,100,100,100,91.72,39.23860168,100,99.96877289,92.8,100,68.35865784,99.7,100,100,100,14.4,10.59861469,93.42980957,91.83401489,62.2,100,100,14.6539526,10.12151718,100,100,100,98.5,81.6246109,18.75225258,47.22546768,99.7,67.17237091,100,99.52880096,100,100,100,100,60.57155991,100,98.9,98.7,100,97,66.43882751,49.17913818,100,74.10943604,45.05340195,100,99.33879089,100,100,100,89.84184265,60.3,99.9,100,80.4,100,100,100,94.82138824,100,94.41300964,44,28.51482964,91.23745728,44.41743088,91.6,100,100,100,95.19329834,98.51,100,99.9,100,100,100,100,98.50248718,100,99.9,100,61.43641663,99.22225952,47.10408783,100,100,100,100,98.07460022,100,100,47,24.81807899,67,100,100,100,100,25.51556015,18.02,100,100,50.9,100,95.82923126,44.29382706,99.42006683,99.5,80.40616608,99.99,100,98.1,100,98.1,31.1,66.17798615,53.96953964,99.91926575,93.92,100,100,100,87.19432068,17.6,56.5,99.8,100,100,100,72.63497925,100,94.94482422,58.88763428,99.6,95.2,94.43275452,100,100,100,100,100,100,34.74223709,99.9936142,100,71,100,66,100,100,26.1,100,100,100,100,66.47304535,34.31357574,84.7,6.187970161,100,99.58686066,100,98.91943359,100,100,52.29756546,97.4,100,100,86,99.3,35.22945023,99.82,89.03410339,50,99.13130188,100,99.8,100,100,100,99.89904785,42.7,100,100,100,100,99.8,100,61.77245331,99.90830231,100,100,99.9903717,62,39.82230377,40.61635971
2019,Total,97.7,100,99.5,,100,45.67031479,100,100,100,100,100,100,100,100,100,92.2,100,100,100,92.72,40.31874084,100,100,96.30310059,100,70.18318176,99.8,100,100,100,18.3791523,11.0647974,95.53353882,93,63.45231247,100,100,14.3,8.4,100,100,100,99.7662735,84.04824066,19.1,48.32972336,99.71,68.55010986,100,99.8,100,100,100,100,61.27593613,100,100,100,100,100,66.59217834,50.38573074,100,77.16963959,48.2716217,100,100,100,100,100,90.68525696,59.92128754,100,100,83.5,100,100,100,95.42874146,100,95.72457123,42.41838837,31.0404129,92.02169037,45.37134552,92.77952576,100,100,100,97.81528473,98.85,100,100,100,100,100,100,99.3837738,100,100,100,69.7,100,49.37275696,100,100,100,99.88175201,100,100,100,44.64067841,27.64920998,68.53218842,100,100,100,100,26.9071846,11.2,100,100,48.02124786,100,97.44360352,45.81206894,100,100,82.11694336,100,100,99.12526703,100,99.6,29.61616135,68.35665131,55.19511795,100,89.9,100,100,100,88.21266937,18.77472496,55.4,100,100,100,100,73.91436005,100,95.83455658,63.46451187,100,98.34660339,95.62862396,100,100,100,100,100,100,37.78243637,99.2,100,75.18190765,100,70.4,99.8,100,22.7,100,100,100,100,70.25849152,36.0331955,85,6.720535278,100,100,100,99.54777527,100,100,53.82707214,97.88735199,100,100,89.32488251,99.63539124,37.7,99.9,94.71617889,52.44109726,98.4,100,100,100,99.9,100,100,41.3,100,100,100,100,99.9,100,64.66623688,100,99.4,100,100,72.75170135,43,41.08910751
